placette;date;heure_debut;heure_fin;rq_placette;transect;rq_transect;pts_libres_15m;pts_libres_25m;arbustive_15m;arbustive_25m;arboree_15m;arboree_25m;BMS_classe_diametre.cm;BMS_sd_saprox;BMS_sp;BMS_contact_sol;quart;rq_quart;Cat_arbre;note_DEPERIS;BM;MR;diam;BMP_sd_saprox;BMP_sp;H_arbre_mort.m;code_DMH;code_DMH2;code_DMH3;code_DMH4;code_DMH5;code_DMH6;code_DMH7;code_DMH8;code_DMH9
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;35;;chene pedoncule;;SE11t;SE11h;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;45;;chene pedoncule;;SE11t;3DE11h;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;C;0;2;60;;chene pedoncule;;SE11t;DE11t;3DE11h;CV44p;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;55;;chene pedoncule;;DE11t;SE11t;CV22t;2DE11h;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;45;;chene pedoncule;;SE11t;2DE11t;3DE11h;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;45;;chene pedoncule;;DE11t;3DE11h;SE11t;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;45;;chene pedoncule;;SE11t;CV44p;DE11t;DE11h;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;20;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;60;;chene pedoncule;;SE11t;2CV22t;2DE11h;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;35;;chene pedoncule;;DE11h;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;50;;chene pedoncule;;CV44p;SE11t;SE13t;2DE11h;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Centre;;V_63_1;C;;;46;;Quercus;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Nord;;23;7;0;1;0;1;5;1;HET;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Nord;;23;7;0;1;0;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Nord;;23;7;0;1;0;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Nord-Est;;V_71_2;D;1;3;55;;chene pedoncule;12,1;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Nord-Est;;V;;;;10;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Nord-Est;;V;;;;15;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Nord-Est;;V;;;;45;;chene pedoncule;;EP11t;DE11t;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Nord-Est;;V;;;;55;;chene pedoncule;;DE12h;GR12t;EP11h;CV12h;3DE11h;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Nord-Est;;V;;;;25;;charme;;DE11h;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Nord-Est;;V;;;;30;;charme;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Nord-Est;;V;;;;15;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Nord-Est;;V;;;;10;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Nord-Est;;V;;;;10;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Nord-Est;;V;;;;45;;chene pedoncule;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Nord-Est;;V;;;;20;;hetre;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Nord-Est;;V;;;;50;;chene pedoncule;;DE11t;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Nord-Est;;V;;;;20;;charme;;SE12t;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Est;;33;51;0;0;1;0;5;5;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Est;;33;51;0;0;1;0;5;3;HET;Non;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Est;;33;51;0;0;1;0;10;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Est;;33;51;0;0;1;0;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Est;;33;51;0;0;1;0;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;V;;;;10;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;V;;;;10;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;V;;;;30;;hetre;;DE12t;DE12h;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;V;;;;65;;pin sylvestre;;4DE12h;GR11h;DE13h;EP11t;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;V;;;;35;;pin sylvestre;;IN11p;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;V;;;;35;;bouleau;;2DE11h;IN21h;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;V;;;;25;2;chene pedoncule;12;CV12t;EP11t;CV31t;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;V;;;;55;;chene pedoncule;;DE11h;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;V;;;;20;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;V;;;;15;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;V;;;;35;;chene pedoncule;;DE11t;DE11h;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;V;;;;45;;chene pedoncule;;CV22h;EP11h;2DE11h;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;M;;;;38;2;hetre;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;V_71_3;C;1;2;78;;chene pedoncule;5,2;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Est-Sud;;V;;;;10;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Sud;;23;27;0;1;1;1;5;4;HET;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Sud;;23;27;0;1;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V_71_4;D;0;3;55;;chene pedoncule;8;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;C;;;;30;3;chene pedoncule;7;IN13t;CV42t;CV14t;CV31t;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;35;;chene pedoncule;;DE11h;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;45;;chene pedoncule;;EX11t;2CV22t;3DE11h;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;60;;chene pedoncule;;SE13t;2DE11h;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;25;;charme;;SE12t;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;D;2;2;80;;chene pedoncule;;CV44p;SE13t;CV22t;4DE11t;EP11t;3DE11h;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;30;;hetre;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;30;;chene pedoncule;;DE11h;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;charme;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;charme;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;35;;hetre;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;35;;hetre;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;C;1;2;65;;chene pedoncule;;2DE11t;1DE11h;SE11t;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;S;;;;8;5;charme;1,5;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;35;;hetre;;SE12t;SE11t;EP22h;DE11h;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;M;;;;31;4;chene pedoncule;;2IN13t;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;20;;charme;;DE12h;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;50;;chene pedoncule;;DE12h;2DE11h;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;30;;chene pedoncule;;DE11h;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;45;;hetre;;SE32p;SE12t;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;20;;charme;;DE12h;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Sud-Ouest;;V;;;;25;;charme;;CV22t;DE12h;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;3;HET;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;3;CHE;Non;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;20;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;25;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;3;CHE;Non;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;3;HET;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;2;HET;Non;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;2;HET;Non;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;2;HET;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;2;HET;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;3;HET;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;3;HET;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;3;CHE;Non;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);Ouest;;6;6;1;0;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;40;;hetre;;SE32p;SE12t;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;20;;charme;;GR12p;GR12t;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;25;;charme;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;charme;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;20;;charme;;GR12p;GR12t;DE12h;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;20;;charme;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;20;;charme;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;45;;chene pedoncule;;DE11h;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;chene pedoncule;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;30;;chene pedoncule;;CV42p;CV42t;IN11t;IN14t;IN11h;DE12h;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;50;;chene pedoncule;;DE11t;DE11h;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;35;;hetre;;SE12t;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;20;;hetre;;SE11t;DE12h;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;alisier torminal;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;60;;chene pedoncule;;2DE11h;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;25;;charme;;SE12t;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;20;;charme;;SE12t;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;20;;charme;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;M;;;;15;3;chene;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;55;;chene pedoncule;;DE11h;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;charme;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;charme;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;25;;charme;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;25;;charme;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;25;;charme;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;65;;chene pedoncule;;CV31p;DE10h;;CV22h;IN13h;SE11t;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;charme;;;;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Ouest-Nord;;V;;;;20;;charme;;GR12p;GR12t;;;;;;;
V_71;25/06/2024;08:20;10:50;piege 4 tombe (languette cassee);;;;;;;;;;;;;Centre;;V_71_1;C;;;94;;Quercus_robur;;;;;;;;;;
V_81;24/06/2024;09:13;11:17;;Nord;;0;2;1;1;1;1;5;2;NOI;Oui;;;;;;;;;;;;;;;;;;;
V_81;24/06/2024;09:13;11:17;;Nord;;0;2;1;1;1;1;5;3;NOI;Oui;;;;;;;;;;;;;;;;;;;
V_81;24/06/2024;09:13;11:17;;Nord;;0;2;1;1;1;1;5;2;NOI;Oui;;;;;;;;;;;;;;;;;;;
V_81;24/06/2024;09:13;11:17;;Nord;;0;2;1;1;1;1;5;3;INC;Oui;;;;;;;;;;;;;;;;;;;
V_81;24/06/2024;09:13;11:17;;Nord;;0;2;1;1;1;1;5;3;CHA;Oui;;;;;;;;;;;;;;;;;;;
V_81;24/06/2024;09:13;11:17;;Nord;;0;2;1;1;1;1;5;2;NOI;Non ;;;;;;;;;;;;;;;;;;;
V_81;24/06/2024;09:13;11:17;;Nord;;0;2;1;1;1;1;5;3;NOI;Oui;;;;;;;;;;;;;;;;;;;
V_81;24/06/2024;09:13;11:17;;Nord;;0;2;1;1;1;1;5;2;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;15;;charme;;;;;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;30;;chene pedoncule;;SE11t;SE13t;3DE11h;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Est-Sud;;V_81_2;E;2;4;44;;;13,8;;;;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;40;;chene pedoncule;;SE13t;2DE11h;CV31h;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;35;;chene pedoncule;;SE13t;3DE11h;;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;40;;chene pedoncule;;3DE11h;;;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;10;;alisier torminal;;;;;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;35;;chene pedoncule;;SE13t;2DE11h;;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;30;;chene pedoncule;;DE11h;GR12h;;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;35;;chene pedoncule;;SE13t;;;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;35;;chene pedoncule;;SE13t;SE11t;DE11h;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;10;;charme;;;;;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;35;;chene pedoncule;;DE11h;;;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;20;;chene pedoncule;;2DE11h;;;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;25;;chene pedoncule;;GR12t;GR12h;GR12p;SE11t;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;30;;charme;;GR12p;;;;;;;;
V_81;24/06/2024;09:13;11:17;;;;;;;;;;;;;;Nord-Est;;V;;;;40;;chene pedoncule;;SE11t;3DE11h;;;;;;;
V_81;24/06/2024;09:13;11:17;;Est;;3;2;1;1;1;1;5;2;INC;Oui;;;;;;;;;;;;;;;;;;;
